Average Degree of Seperation,2
Community  4139 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4140 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4141 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4142 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4143 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4144 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4145 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4146 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4147 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4148 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4149 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4150 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4151 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4152 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4153 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4154 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4155 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4156 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4157 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4158 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4159 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4160 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4161 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4162 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4163 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4164 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4165 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4166 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4167 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4168 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4169 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4170 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4171 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4172 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4173 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4174 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4175 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4176 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4177 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4178 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4179 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4180 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4181 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4182 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4183 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4184 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4185 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4186 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4187 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4188 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4189 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4190 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4191 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4192 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4193 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4194 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4195 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4196 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4197 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4198 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4199 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4200 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4201 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4202 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4203 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4204 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4205 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4206 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4207 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4208 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4209 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4210 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4211 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4212 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4213 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4214 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4215 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4216 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4217 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4218 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4219 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4220 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4221 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4222 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4223 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4224 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4225 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4226 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4227 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4228 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4229 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4230 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4231 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4232 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4233 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4234 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4235 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4236 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4237 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4238 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4239 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4240 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4241 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4242 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4243 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4244 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4245 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4246 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4247 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4248 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4249 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4250 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4251 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4252 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4253 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4254 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4255 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4256 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4257 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4258 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4259 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4260 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4261 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4262 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4263 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4264 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4265 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4266 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4267 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4268 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4269 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4270 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4271 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4272 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4273 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4274 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4275 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4276 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4277 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4278 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4279 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4280 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4281 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4282 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4283 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4284 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4285 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4286 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4287 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4288 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4289 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4290 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4291 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4292 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4293 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4294 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4295 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4296 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4297 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4298 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4299 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4300 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4301 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4302 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4303 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4304 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4305 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4306 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4307 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4308 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4309 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4310 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4311 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4312 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4313 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4314 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4315 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4316 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4317 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4318 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4319 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4320 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4321 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4322 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4323 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4324 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4325 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4326 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4327 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4328 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4329 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4330 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4331 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4332 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4333 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4334 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4335 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4336 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4337 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4338 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4339 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4340 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4341 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4342 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4343 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4344 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4345 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4346 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4347 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4348 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4349 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4350 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4351 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4352 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4353 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4354 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4355 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4356 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4357 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4358 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4359 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4360 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4361 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4362 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4363 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4364 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4365 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4366 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4367 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4368 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4369 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4370 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4371 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4372 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4373 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4374 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4375 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4376 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4377 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4378 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4379 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4380 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4381 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4382 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4383 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4384 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4385 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4386 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4387 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4388 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4389 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4390 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4391 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4392 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4393 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4394 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4395 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4396 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4397 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4398 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4399 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4400 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4401 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4402 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4403 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4404 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4405 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4406 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4407 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4408 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4409 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4410 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4411 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4412 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4413 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4414 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4415 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4416 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4417 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4418 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4419 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4420 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4421 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4422 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4423 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4424 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4425 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4426 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4427 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4428 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4429 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4430 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4431 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4432 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4433 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4434 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4435 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4436 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4437 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4438 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4439 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4440 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4441 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4442 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4443 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4444 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4445 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4446 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4447 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4448 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4449 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4450 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4451 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4452 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4453 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4454 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4455 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4456 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4457 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4458 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4459 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4460 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4461 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4462 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4463 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4464 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4465 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4466 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4467 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4468 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4469 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4470 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4471 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4472 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4473 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4474 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4475 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4476 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4477 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4478 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  4479 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
